flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
0.0016418313980102,182.78,16.89,63.79,12.662114155979587,12.662114155979587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1899.48,170.48,182.0,181.26033624029907,2.812795881840106,180.72,83003727.88029481,9.5,19.039374427519352,3.9875821144112433,88.81647749933418,0.09,141.55,DoS-UDP_Flood
0.0531773972511291,31992.0,16.36,71.64,12029.131015480143,12029.131015480143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,528.6,50.0,51.8,50.20017715858274,0.545215544559496,50.8,83011427.20444094,9.5,10.019961258866743,0.7747063330786529,3.495739744663398,0.09,141.55,DoS-UDP_Flood
0.3157061386108398,51410.25,17.0,63.91,4175.172151469474,4175.172151469474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,543.23,50.0,68.23,51.183377148264526,4.460139705843932,52.58,83015718.18566923,9.5,10.114503475923874,6.3271174978055,134.9033500668479,0.15,141.55,DoS-UDP_Flood
0.0505224418640136,14325.0,17.0,64.0,5663.459004976356,5663.459004976356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83015402.31953047,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0284056138992309,4534.55,16.62,65.91,14389.08686065945,14389.08686065945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,532.82,50.0,55.94,50.40864052287581,1.3542198117301183,53.43,83012363.04032716,9.5,10.038149079572136,1.9363447579548545,71.51210803565205,0.05,141.55,DoS-UDP_Flood
0.0452423667907714,36925.0,17.0,64.0,16317.667775298352,16317.667775298352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83011837.04729143,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
5.783521907329559,84.0,17.0,64.0,0.3458101522022132,0.3458101522022132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,441.0,42.0,42.0,42.0,0.0,42.0,83003523.47712702,9.5,9.16515138991168,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0,162.0,17.0,64.0,40.01912076902894,40.01912076902894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1701.0,162.0,162.0,162.0,0.0,162.0,83007927.64300863,9.5,18.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0603185319900512,46175.0,17.0,64.0,15308.03106628232,15308.03106628232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83033279.39576901,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0061854290962219,181.5,16.89,64.0,2.695289916969468,2.695289916969468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1892.44,163.44,182.0,180.24328866438,5.280981509427557,180.84,83006948.2149503,9.5,18.984796627294568,7.477215450575472,180.8776628229816,0.16,141.55,DoS-UDP_Flood
0.0419571328163147,42825.0,17.0,64.0,20408.226730749386,20408.226730749386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83016001.9149343,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0096685338020324,3565.0,15.72,79.28,11673.283692869993,11673.283692869993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,549.8,50.0,57.0,52.46424059428704,3.1621049575595404,51.6,83011696.49655381,9.5,10.237463151106672,4.476107638392826,28.879379053592498,0.35,141.55,DoS-UDP_Flood
0.0,182.0,17.0,64.0,47.20325244425686,47.20325244425686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1911.0,182.0,182.0,182.0,0.0,182.0,83003704.54286031,9.5,19.078784028338912,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.0,179.51,16.67,63.4,4.60558884043708,4.60558884043708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1904.37,178.28,182.0,181.655634502924,1.0196409623776432,178.97,83007317.34972674,9.5,19.061667351401383,1.4361899763115686,35.17237987756916,0.03,141.55,DoS-UDP_Flood
0.0441150021553039,7877.94,15.07,81.19,12991.905535649965,12991.905535649965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,548.8,50.6,60.44,52.38416346261238,3.1369543404668345,53.0,83012245.37160555,9.5,10.227154395783842,4.443588889849502,29.796287977639505,0.38,141.55,DoS-UDP_Flood
0.0194987297058105,12840.0,16.36,71.64,15687.450165982284,15687.450165982284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,527.2,50.0,51.6,50.118065875473,0.4081367751882687,50.8,83011795.79908043,9.5,10.010883338071464,0.564513491795214,2.0279359442541045,0.08,141.55,DoS-UDP_Flood
0.0212914299964904,18575.0,17.0,64.0,17423.11643547397,17423.11643547397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83015391.93150182,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.1123769092559814,21102.5,17.0,64.0,5379.713379621078,5379.713379621078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83016523.18305923,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
0.089729425907135,19566.0,17.0,63.86,20029.84184979941,20029.84184979941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,532.2,50.0,57.2,50.83909586285748,2.1827949957724577,50.4,83016357.27240111,9.5,10.08145888175888,3.0899657963158376,28.063006545208545,0.18,141.55,DoS-UDP_Flood
0.158678388595581,25308.5,16.68,67.82,3192.794510514091,3192.794510514091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,530.0,50.0,53.4,50.45178706054868,1.1378410153811065,50.4,83011423.1168114,9.5,10.04464490486228,1.6110996057311622,7.738024715799368,0.17,141.55,DoS-UDP_Flood
0.123144507408142,956.94,15.13,71.39,16.715323268671444,16.715323268671444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.0,0.59,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2017.88,144.88,397.81,192.85230257732465,70.9843061441068,182.17,83006965.008182,9.5,19.49941015676248,100.48840786011542,25694.827934307523,0.31,141.55,DoS-UDP_Flood
0.0343577766418457,16498.16,16.89,64.59,9599.113907789337,9599.113907789337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,709.08,50.0,234.08,64.22913640229739,48.568306727706414,64.16,83016660.56049672,9.5,11.012668927032983,68.79313190908523,18504.21706994864,0.13,141.55,DoS-UDP_Flood
0.0645637059211731,33425.0,17.0,64.0,10349.741811202164,10349.741811202164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,525.0,50.0,50.0,50.0,0.0,50.0,83028530.49628997,9.5,10.0,0.0,0.0,0.0,141.55,DoS-UDP_Flood
